CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Desc
16767.0,52,26,296586.5,4,4,5,445,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16770.0,38,45,386018.61,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16771.0,19,57,618034.58,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16775.0,125,19,120392.04000000001,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16779.0,22,36,326695.87,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16781.0,257,14,47633.99,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16782.0,56,61,662999.1,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16791.0,133,17,213489.3,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16795.0,258,32,407650.32,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16805.0,215,31,83066.5,2,5,3,253,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16810.0,223,1,2196.0299999999997,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16812.0,220,7,56281.950000000004,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16814.0,16,36,503654.56,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16816.0,36,16,101522.47,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16817.0,213,13,70473.78,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16833.0,144,8,83921.04,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16835.0,350,1,33638.05,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16839.0,35,10,109835.97,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16843.0,116,8,81757.02,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16850.0,140,13,104213.48,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16858.0,269,2,62081.78,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16861.0,291,1,8870.24,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16863.0,224,5,43738.99,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16873.0,176,43,262549.30000000005,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16875.0,137,17,110702.7,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16882.0,58,1,4478.79,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16883.0,334,11,23675.39,1,3,1,131,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16885.0,186,23,124563.90000000001,2,4,3,243,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16889.0,152,20,175486.08000000002,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16891.0,333,37,101333.62999999999,1,5,3,153,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16892.0,95,1,4394.83,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16893.0,277,31,128803.14,1,5,3,153,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16897.0,40,19,137139.3,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16898.0,258,11,160207.78,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16899.0,216,9,28198.08,2,3,1,231,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16904.0,102,44,302144.70999999996,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
16905.0,334,5,13926.7,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16907.0,256,19,181231.56,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16912.0,93,5,58216.08,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16916.0,343,23,117829.5,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16918.0,58,10,135702.59,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16919.0,215,34,148415.74,2,5,4,254,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
16923.0,40,59,627165.0199999999,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16926.0,331,6,40837.72,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16927.0,231,1,6364.84,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16928.0,90,5,69777.79999999999,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16931.0,86,54,523398.84,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
16938.0,11,9,104214.81999999999,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16943.0,67,10,123374.79,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16945.0,193,7,108624.32999999999,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16948.0,108,4,27733.35,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16949.0,54,4,27937.449999999997,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16950.0,283,2,11952.0,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16954.0,212,5,20765.16,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16955.0,148,12,73075.17000000001,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16983.0,82,10,115282.05,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16985.0,20,17,157040.37,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16992.0,18,2,14868.619999999999,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
16995.0,336,1,1681.8600000000001,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
16996.0,172,4,23428.420000000002,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
16997.0,13,5,51505.520000000004,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17001.0,76,18,134684.36,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17007.0,173,8,29213.079999999998,2,3,1,231,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17017.0,214,42,190004.41,2,5,4,254,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17018.0,109,5,26448.359999999997,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17019.0,127,46,359957.48000000004,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17025.0,352,5,35661.009999999995,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17026.0,315,3,18804.840000000004,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17027.0,61,18,138632.43000000002,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17033.0,208,4,41553.28,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17035.0,25,8,111183.48,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17041.0,222,4,30069.18,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17044.0,203,1,15964.560000000001,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17048.0,88,7,71132.64,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17059.0,317,69,566322.99,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17062.0,40,34,335913.13,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17064.0,116,9,115111.09,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17068.0,33,38,287694.57,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17069.0,171,14,131885.79,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17071.0,17,8,128816.65,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17075.0,62,6,58533.659999999996,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17076.0,253,5,46249.770000000004,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17082.0,66,11,156241.28,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17085.0,179,39,384623.1,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17090.0,177,2,9106.02,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17091.0,70,20,200639.75,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17094.0,66,8,82531.01,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17095.0,132,5,82817.92,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17097.0,100,29,341397.66,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17105.0,2,27,177623.77999999997,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17114.0,146,11,130117.20000000001,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17118.0,63,7,27801.5,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17126.0,241,28,305011.74,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17128.0,145,6,74001.06,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17135.0,335,6,18721.260000000002,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17146.0,200,6,78717.44,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17147.0,28,8,79365.42000000001,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17158.0,217,16,28034.559999999998,2,4,1,241,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17179.0,229,8,111049.79999999999,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17180.0,46,32,325859.6,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17181.0,359,2,14159.04,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17188.0,42,27,150570.96,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17189.0,203,19,202217.76,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17191.0,291,36,286287.28,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17194.0,221,13,82783.84,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17198.0,259,44,359976.66,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17204.0,179,3,13991.01,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17211.0,173,25,367231.96,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17213.0,51,20,241449.58000000002,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17214.0,13,15,157282.71,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17218.0,143,59,509640.92,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17220.0,34,38,322255.18,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17223.0,18,27,251777.29,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17226.0,10,13,142998.66,5,3,4,534,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17227.0,302,3,36533.6,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17228.0,26,25,173935.16,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17230.0,20,39,338604.87,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17231.0,97,36,431170.7,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17235.0,343,7,23565.9,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17236.0,70,15,149291.28,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17238.0,89,51,420459.15,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17239.0,35,14,92283.06,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17243.0,88,36,278263.79,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17251.0,243,22,210846.08999999997,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17256.0,31,7,64297.200000000004,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17259.0,296,32,313401.5,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17262.0,271,1,9685.36,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17277.0,90,29,260830.95999999996,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17284.0,149,49,484827.07999999996,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17287.0,286,9,86624.37999999999,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17288.0,112,5,63945.89,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17291.0,8,1,7749.46,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17293.0,5,15,155646.63,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17303.0,230,21,217598.39,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17306.0,59,5,44479.92,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17307.0,257,1,5754.92,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17311.0,55,19,114063.12,4,4,3,443,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17314.0,28,15,121690.89000000001,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17315.0,6,51,336134.89999999997,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17320.0,289,11,58510.54,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17324.0,132,7,66858.18000000001,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17329.0,41,9,47758.4,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17334.0,12,7,73763.9,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17337.0,17,139,1956252.42,5,5,5,555,Champions,4,"Champions-B – 10 müşteri (Ø R=80g, F=134.4, M=1,330,934)"
17338.0,130,56,487249.17000000004,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17339.0,258,1,21906.32,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17340.0,174,61,599223.8400000001,2,5,5,255,At Risk,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17341.0,273,65,692490.43,1,5,5,155,At Risk,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17343.0,180,8,69753.21,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17346.0,210,21,319654.06,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17356.0,27,14,122997.07,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17358.0,182,26,119496.93,2,4,3,243,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17362.0,16,6,85403.76,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17364.0,93,16,231062.1,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17365.0,136,29,410534.56,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17368.0,66,22,205953.41,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17371.0,227,4,38650.479999999996,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17372.0,59,39,369615.12,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17373.0,34,9,74379.42,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17375.0,29,25,222712.05,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17376.0,23,5,77759.63,5,2,3,523,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17377.0,186,28,255804.29,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17381.0,10,14,88661.22,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17389.0,29,14,74007.13,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17392.0,4,34,374345.35,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17396.0,335,2,6240.420000000001,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17400.0,172,17,184606.32,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17402.0,121,13,152498.26,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17404.0,45,33,210071.31,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17406.0,126,47,532843.61,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17411.0,263,2,11744.46,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17412.0,193,14,90271.43,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17418.0,96,7,55928.88,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17419.0,103,18,147652.08,3,4,4,344,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17420.0,364,5,55862.520000000004,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17428.0,137,20,254969.17,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17430.0,261,3,22967.9,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17431.0,37,26,221174.37,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17442.0,257,1,5754.92,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17446.0,19,3,35502.1,5,1,2,512,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17449.0,210,38,451615.94,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17450.0,137,23,415805.74,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17454.0,211,7,54478.62,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17456.0,257,7,97833.64,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17457.0,12,5,47140.0,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17460.0,67,6,41922.2,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17463.0,36,57,436377.13999999996,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
17470.0,288,6,32804.2,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17491.0,108,7,66202.41,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17496.0,203,4,53215.200000000004,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17504.0,92,14,134768.88,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17507.0,12,33,330957.26999999996,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17511.0,22,106,1104773.6400000001,5,5,5,555,Champions,4,"Champions-B – 10 müşteri (Ø R=80g, F=134.4, M=1,330,934)"
17515.0,67,14,182124.69,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17517.0,10,8,75707.33,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17519.0,224,9,71060.73999999999,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17524.0,229,1,33314.94,2,1,2,212,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17525.0,209,4,41641.83,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17526.0,223,6,33753.21,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17530.0,254,29,398360.24,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17540.0,50,2,59126.56,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17547.0,341,2,4249.9,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17548.0,363,4,42534.66,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17551.0,206,17,276924.3,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
17552.0,335,2,27041.820000000003,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17555.0,145,23,259003.71,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17560.0,20,2,27616.92,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
17567.0,340,6,52314.659999999996,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17569.0,133,14,116431.94,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
17572.0,357,2,33151.32,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
17576.0,104,25,192535.18,3,4,4,344,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17580.0,32,26,204684.78,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17581.0,123,39,200311.37999999998,3,5,4,354,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
17585.0,161,17,93803.92,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
